0.2110673665791779 0.016798418972331974
0.30949256342957165 0.15184453227931488
0.4079177602799654 0.20207509881422928
0.5118110236220477 0.20948616600790518
0.6157042869641298 0.11478919631093543
0.708661417322835 0.11478919631093543
0.8070866141732286 0.05961791831357047
0.9164479440069996 0.02915019762845844
1.0039370078740162 0.022562582345190985
1.113298337707787 0.02420948616600785
1.2171916010498691 0.020092226613965675
1.3101487314085745 0.0077404479578391805
1.408573928258968 0.005270092226613898
1.5124671916010501 0.010210803689064463
1.6054243219597555 0.005270092226613898
1.7093175853018376 0.0036231884057970065
1.8132108486439198 0.004446640316205452
